,IsRecentlyVerified,ID,UUID,DataProviderID,DataProvidersReference,OperatorID,UsageTypeID,AddressInfo_ID,AddressInfo_Title,AddressInfo_AddressLine1,AddressInfo_Town,AddressInfo_StateOrProvince,AddressInfo_Postcode,AddressInfo_CountryID,AddressInfo_Latitude,AddressInfo_Longitude,AddressInfo_ContactTelephone1,AddressInfo_AccessComments,AddressInfo_RelatedURL,AddressInfo_Distance,AddressInfo_DistanceUnit,Connections_0_ID,Connections_0_ConnectionTypeID,Connections_0_LevelID,Connections_0_Amps,Connections_0_Voltage,Connections_0_PowerKW,Connections_0_CurrentTypeID,Connections_0_Quantity,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,Connections_1_ID,Connections_1_ConnectionTypeID,Connections_1_LevelID,Connections_1_Amps,Connections_1_Voltage,Connections_1_PowerKW,Connections_1_CurrentTypeID,Connections_1_Quantity,DateLastConfirmed,NumberOfPoints,GeneralComments,OperatorsReference,UsageCost,Connections_0_StatusTypeID,Connections_2_ID,Connections_2_ConnectionTypeID,Connections_2_LevelID,Connections_2_Amps,Connections_2_Voltage,Connections_2_PowerKW,Connections_2_CurrentTypeID,Connections_2_Quantity,Connections_0_Reference,Connections_1_Reference,AddressInfo_AddressLine2,AddressInfo_ContactTelephone2,AddressInfo_ContactEmail,Connections_1_StatusTypeID,Connections_2_Reference,Connections_3_ID,Connections_3_ConnectionTypeID,Connections_3_Reference,Connections_3_LevelID,Connections_3_Quantity,Connections_2_StatusTypeID,Connections_4_ID,Connections_4_ConnectionTypeID,Connections_4_Reference,Connections_4_LevelID,DatePlanned
881,False,102427,DD7EA79D-8A27-423D-80F2-85BE972D3DA1,2,94800,,1.0,102773,Office Building,2355 Crenshaw Blvd,Torrance,CA,90501,2,33.823726,-118.32928,866-816-7584,Office business hours; for employee and guest use only,http://evconnect.com/,14.353805430252583,2,144502.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,,2019-04-06T04:01:00Z,3.0,2018-04-21T04:13:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,False,8556,CDFEAAFC-3E4D-466F-96AA-28401A6871FC,15,8678,9.0,2.0,8453,742 Seward St,742 Seward St,Los Angeles,CA,90038,2,34.08477,-118.33307,323-461-6464,,http://carstations.com/8678,14.35864733310604,2,5980.0,1.0,2.0,,,,,,50.0,2017-11-04T14:04:00Z,1.0,2011-11-11T12:06:00Z,100,6751.0,9.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,J1772,NEMA5,,,,,,,,,,,,,,,,
883,False,139787,21FA2836-1DCB-4AAA-94AA-E4CB325A85F0,2,123160,3372.0,1.0,140139,Chase Bank,100 S Vincent Ave,West Covina,CA,91790,2,34.0700364,-117.9264566,866-816-7584,24 hours daily,http://evconnect.com/,14.372553777210772,2,195244.0,1.0,2.0,16.0,230.0,3.7,10.0,10.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,False,158783,D75DE0DA-2683-4D69-A956-6D8AFAF2050E,2,154252,89.0,1.0,159140,1499 Gordon St,1499 Gordon St,Los Angeles,CA,90028,2,34.09780349,-118.3201685,888-356-8911,24 hours daily,https://flo.ca/,14.383544816052481,2,228812.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:57:00Z,3.0,2020-06-26T02:57:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,False,29606,6A966A2A-A4DD-4A9A-9C48-2DE132052BAF,15,17947,5.0,,29952,1250 E Chapman Ave,1250 E Chapman Ave,Fullerton,California,92831,2,33.87360382,-117.905899,(714) 680-9124,,http://carstations.com/17947,14.386174606023813,2,32591.0,1.0,2.0,,,,,,0.0,2017-11-04T14:04:00Z,2.0,2014-11-29T05:39:00Z,100,,,,,,,,,,,,,,,,,,,,,,,J1772,,,,,,,,,,,,,,,,,
886,False,121019,960B44F0-C5F9-4D54-A533-A13FBD57AC3A,2,69816,5.0,1.0,121365,EVSP TORRANCE,3331 Torrance Blvd,Torrance,CA,90503,2,33.8384048,-118.3433417,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.387611203014497,2,170430.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:10:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,False,139786,A0B29506-807F-4225-8EFF-C8312D3CA918,2,76539,5.0,1.0,140138,COLONY,301 S Glendora Ave,West Covina,CA,91790,2,34.069121,-117.924574,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.428534750839171,2,195243.0,1.0,2.0,16.0,230.0,3.0,10.0,10.0,50.0,2019-12-24T09:11:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,False,122348,EB999487-78BE-465D-AA05-BBE824838CA0,2,103797,,1.0,122694,LADWP - Cole Avenue,1038 7/8 Cole Ave,Los Angeles,CA,90038,2,34.089909,-118.329697,800-342-5397,24 hours daily,,14.432353074181936,2,172233.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,False,121016,44AF9CB5-EB06-483A-B1B9-D661251F47D9,2,69815,5.0,1.0,121362,EVSP TORRANCE,3301 Torrance Blvd,Torrance,CA,90503,2,33.837438,-118.343556,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.43561401178985,2,170425.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:10:00Z,3.0,2019-04-01T04:59:00Z,100,170426.0,2.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,170427.0,32.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,,,,,,,,,,,,
890,False,122165,E46A7349-98AA-4A24-AF15-8BF1485EF6C6,2,1573,,2.0,122511,LADWP - Fairfax Center,2311 S Fairfax Ave,Los Angeles,CA,90016,2,34.036777,-118.368841,,Fleet use only,,14.443550273334855,2,172032.0,1.0,2.0,16.0,230.0,3.7,10.0,13.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,False,8500,1FB8A410-41FD-4998-8FE9-D54C182017BB,15,9823,31.0,1.0,8397,1 Civic Center Circle,1 Civic Center Circle,Brea,CA,92821,2,33.91743,-117.88852,(714) 990-7600,,http://carstations.com/9823,14.452630496146405,2,5924.0,1.0,2.0,,,,,,0.0,2017-11-04T14:04:00Z,1.0,2011-11-11T12:06:00Z,100,,,,,,,,,,2.0,,,,,,,,,,,,,J1772,,,,,,,,,,,,,,,,,
892,False,102463,F063926C-5E57-466E-B53A-3305A22DA804,2,92465,5.0,1.0,102809,C3,5701 Hannum Ave,Culver City,CA,90230,2,33.9881097,-118.3856849,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.461496436729616,2,144543.0,1.0,2.0,16.0,230.0,3.0,10.0,14.0,,2019-12-24T09:11:00Z,3.0,2018-04-21T04:13:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,False,122168,D99C1CF4-838C-4C95-B627-A1DFBCB796B1,2,78837,,2.0,122514,LADWP - West Los Angeles Yard,1400 S Sepulveda Blvd,Los Angeles,CA,90025,2,34.0370952,-118.3691737,,Fleet use only,,14.469609214102446,2,172035.0,1.0,2.0,16.0,230.0,3.7,10.0,5.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,False,102450,0C78E33B-039C-40F7-B577-804B6F5A38D0,2,92440,5.0,1.0,102796,725CAMPUSSQUARE,725 Campus Square W,El Segundo,CA,90245,2,33.9260068,-118.3861325,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.470035646356365,2,144529.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:11:00Z,3.0,2018-04-21T04:13:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,False,139756,DB5BF1E2-8825-400F-A31A-3543D387EA7D,2,120883,59.0,2.0,140108,Greenlots - 52388,5750 Wilshire Blvd,Los Angeles,CA,90036,2,34.0611381530762,-118.354797363281,855-900-7584,24 hours daily,http://greenlots.com/,14.471070620508643,2,195206.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,False,122430,A275FC90-F926-4CC8-9D18-B1151CD36CA0,2,75317,3372.0,1.0,122776,Los Angeles Metro - Monrovia Station,1651 S Primrose Ave,Monrovia,CA,91016,2,34.133902,-118.002699,213-922-4638,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",http://evconnect.com/,14.47930801651544,2,172322.0,1.0,2.0,16.0,230.0,3.7,10.0,3.0,,2020-06-26T02:57:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,False,67016,F051A516-14FD-49F3-B079-9F4BB8E15000,2,75317,,1.0,67362,Los Angeles Metro - Monrovia Station,1641 S Primrose Ave,Monrovia,CA,91016,2,34.133902,-118.002699,213-922-4638,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",http://evconnect.com/,14.47930801651544,2,92510.0,1.0,2.0,16.0,230.0,3.0,10.0,3.0,,2019-04-06T04:01:00Z,3.0,2016-05-29T02:04:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,False,139671,4AC91FA2-FA37-418F-A8C5-92BAF7625353,2,123208,3372.0,1.0,140023,The Mill,3233 S La Cienega Blvd,Los Angeles,CA,90016,2,34.0289199,-118.3734502,866-816-7584,24 hours daily,http://evconnect.com/,14.490373047207848,2,195106.0,1.0,2.0,16.0,230.0,3.7,10.0,9.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,False,139767,2E11991D-6CB6-4AC6-BA11-6854C6C2B0C4,2,72439,5.0,1.0,140119,5757 WILSHIRE,5757 Wilshire Blvd,Los Angeles,CA,90036,2,34.062804,-118.354305,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.504815157464842,2,195219.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,50.0,2019-12-24T09:11:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,False,121034,25B6F8BF-211D-4AE6-A137-A6F336E3A5D2,2,81792,5.0,1.0,121380,SRH,20300 Hawthorne Blvd,Torrance,CA,90503,2,33.847912,-118.3532328,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.509902878954392,2,170452.0,2.0,3.0,100.0,400.0,40.0,30.0,1.0,,2019-12-24T09:10:00Z,3.0,2019-04-01T04:59:00Z,100,170453.0,32.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,False,122129,49C69E96-98D5-4454-89A2-463879A308A0,2,117548,5.0,1.0,122475,5860,5860 W Jefferson,Los Angeles,CA,90016,2,34.0248878,-118.3758995,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.528651278739309,2,171992.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,False,115476,82977330-D717-4F82-AB53-8BB18271C7B3,2,117548,5.0,1.0,115822,5860,5860 W Jefferson,Los Angeles,CA,90016,2,34.0248878,-118.3758995,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.528651278739309,2,162488.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-04-06T04:01:00Z,3.0,2019-02-11T07:13:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,False,8582,58B558CD-8782-411C-B0E2-70C44B3D5493,15,8876,1.0,,8479,2311 Rosecrans Avenue,2311 Rosecrans Avenue,El Segundo,CA,90245,2,33.902896,-118.381529,,,http://carstations.com/8876,14.529715946769402,2,6006.0,7.0,,,,,,,0.0,2017-11-04T14:04:00Z,1.0,2011-11-11T12:06:00Z,100,,,,,,,,,,,,,,,,,,,,,,,AVCON,,,,,,,,,,,,,,,,,
904,False,158723,B103CF92-8A79-40F1-8EEE-84C602345957,2,155555,59.0,1.0,159080,Greenlots - 12521A,5712 W Pico Blvd,Los Angeles,CA,90019,2,34.0506782531738,-118.362983703613,855-900-7584,24 hours daily,http://greenlots.com/,14.539895481250339,2,228748.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2020-06-26T02:56:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,False,89288,D7332D19-8AFE-406E-AAC7-115984E463B9,2,72426,5.0,1.0,89634,HOLLYWOOD 959,959 Seward St,Los Angeles,CA,90038,2,34.088565,-118.333524,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.542606694990988,2,126668.0,1.0,2.0,16.0,230.0,3.0,10.0,7.0,,2019-12-24T09:11:00Z,3.0,2017-06-22T08:16:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,False,122127,E46BD8F5-3E14-41A9-87AF-FE47FD4F6ECB,2,117537,5.0,1.0,122473,5860,5860 W Jefferson Blvd,Los Angeles,CA,90016,2,34.024139,-118.376478,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.543188979065413,2,171990.0,1.0,2.0,16.0,230.0,3.0,10.0,8.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,False,115474,974E0D7C-DB6F-4D1E-A993-83A0DD8D940E,2,117537,5.0,1.0,115820,5860,5860 W Jefferson Blvd,Los Angeles,CA,90016,2,34.024139,-118.376478,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.543188979065413,2,162486.0,1.0,2.0,16.0,230.0,3.0,10.0,8.0,,2019-04-06T04:01:00Z,3.0,2019-02-11T07:13:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,False,139468,6D148CBA-0414-4ED3-BF0F-7012778637FC,2,140497,15.0,4.0,139820,Chevron # 99778,2301 N Aviation Blvd,Manhattan Beach,CA,90266,2,33.894972,-118.379134,877-455-3833,"24 hours daily
Public - Card key at all times",https://www.evgo.com/,14.54666508388959,2,194844.0,2.0,3.0,100.0,400.0,40.0,30.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,194845.0,32.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,False,139336,4C306DA0-8FE0-4A05-B2CD-3F80F0E448EC,2,148831,39.0,1.0,139688,Kaiser Parkview Structure |P1564,1030 Pacific Coast Highway,Los Angeles,CA,90710,2,33.790354,-118.2931289,800-663-5633,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,http://www.semacharge.com/,14.557604699784925,2,194657.0,1.0,2.0,16.0,230.0,3.7,10.0,10.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,False,158624,18CE1621-7186-4F6E-A8FB-D84372F91203,2,150845,3293.0,1.0,158981,Brea Marketplace,835 E Birch St,Brea,CA,92821,2,33.9186685,-117.8862968,888-264-2208,6am-12am daily,https://voltacharging.com/,14.562416538560388,2,228635.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,50.0,2020-06-26T02:56:00Z,3.0,2020-06-26T02:56:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,False,121116,FEBA31D8-7ED7-4F88-A5E6-1DB90BE14994,2,63172,3372.0,1.0,121462,Los Angeles Metro - El Segundo Station,2226 E El Segundo Blvd,El Segundo,CA,90245,2,33.916294,-118.385869,213-922-4638,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",http://evconnect.com/,14.567213031419843,2,170547.0,1.0,2.0,16.0,230.0,3.7,10.0,4.0,,2020-06-26T02:56:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,False,139326,71F60DAA-8064-4ED7-B0A8-90BCD29D3E2E,2,144120,59.0,1.0,139678,Greenlots - 12308A,817 N KING AVE,Los Angeles,CA,90744,2,33.7795104980469,-118.275573730469,855-900-7584,24 hours daily,http://greenlots.com/,14.57860767081481,2,194641.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,False,121120,86A38997-1C39-45BE-835C-FFA8764FDEAE,2,94887,3372.0,1.0,121466,NYX Professional Makeup,2201 E El Segundo Blvd,El Segundo,CA,90245,2,33.916904,-118.386525,866-816-7584,Office business hours; for employee and guest use only,http://evconnect.com/,14.596241875905342,2,170551.0,1.0,2.0,16.0,230.0,3.7,10.0,4.0,,2020-06-26T02:56:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,False,121028,F2CB7AD2-F093-4B06-A343-C94375CACAE0,2,67701,,7.0,121374,Audi Pacific,20460 Hawthorne Ave,Torrance,CA,90503,2,33.845242,-118.353057,310-584-7035,"Dealership business hours
Public - Call ahead",,14.597287307266265,2,170446.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,,2020-06-26T02:56:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,False,3374,A85841D5-8F77-49E6-AB09-436256B69DA4,1,,1.0,,3375,Toyota of Hollywood,6000 Hollywood Blvd,Hollywood,CA,90028,2,34.1016,-118.321,888-296-1417,,,14.597823294128721,2,,,,,,,,,,2019-12-15T06:07:00Z,,2010-02-28T00:00:00Z,200,,,,,,,,,,1.0,Cost To Charge: Free Access Hours: Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,False,3515,39E067EE-ED1D-47FF-A252-780D31CC0127,1,,,1.0,3516,Toyota of Hollywood,6000 Hollywood Blvd,Hollywood,CA,90028,2,34.1016,-118.321,888-296-1417,,,14.597823294128721,2,31.0,1.0,,,,,,1.0,,2019-12-15T06:07:00Z,,2010-02-28T00:00:00Z,200,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,False,139517,BE8C465E-4637-410E-80FA-22631C770CE8,2,94746,3372.0,1.0,139869,Office Building,615 N Nash St,El Segundo,CA,90245,2,33.925421,-118.388292,866-816-7584,Office business hours; for employee and guest use only,http://evconnect.com/,14.598413018532527,2,194912.0,1.0,2.0,16.0,230.0,3.7,10.0,22.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,False,139487,2E71B46F-3AAE-4005-9121-9EA8FFFBCD6E,2,93004,15.0,4.0,139839,Brea Mall,1065 Brea Mall,Brea,CA,92821,2,33.914467,-117.886444,877-455-3833,"24 hours daily
Public - Card key at all times",https://www.evgo.com/,14.608686047403037,2,194871.0,2.0,3.0,100.0,400.0,40.0,30.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,194872.0,32.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,False,45334,D846781E-E157-4540-A2BA-C00E58A9BCD0,1,,15.0,5.0,45680,Fresh & Easy,1700 Rosecrans Ave.,Manhattan Beach,CA,,2,33.9017921,-118.3830675,,,,14.634500793675013,2,55922.0,2.0,,,,,30.0,1.0,50.0,2015-05-12T17:32:00Z,1.0,2015-04-30T19:24:00Z,200,55923.0,13.0,3.0,,,,,1.0,,4.0,,,,50.0,55924.0,1.0,2.0,,,,,2.0,,,,,,50.0,,,,,,,50.0,,,,,
920,False,139344,F70E2FD5-C070-4ABF-B391-523CAADF586A,2,69166,5.0,1.0,139696,EVSP WALGREENS,24930 Western Ave,Los Angeles,CA,90710,2,33.7981246,-118.306861,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.652970910647323,2,194667.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,50.0,2019-12-24T09:10:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,False,158738,092479A7-5205-4D9A-8C55-C42F7F433131,2,153347,89.0,1.0,159095,5962 San Vicente Blvd,5962 San Vicente Blvd,Los Angeles,CA,90019,2,34.05689377,-118.3614205,888-356-8911,24 hours daily,https://flo.ca/,14.658911178427799,2,228763.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2020-06-26T02:56:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,False,113012,2DA8F9F7-B4A7-4745-B138-5A177F75ED00,2,92415,5.0,1.0,113358,AAB RESIDENTIAL,889 Americana Way,Glendale,CA,91210,2,34.143861,-118.255459,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.66488149419561,2,159166.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,,2019-04-06T04:01:00Z,3.0,2018-11-28T02:04:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,False,122460,11CCD620-3A4A-408C-B529-D2B488163F9D,2,92415,5.0,1.0,122806,AAB RESIDENTIAL,889 Americana Way,Glendale,CA,91210,2,34.143861,-118.255459,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.66488149419561,2,172353.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,False,120904,22952519-4C60-4969-9689-E50AA7876E8B,2,25171,,2.0,121250,LADWP - Wilmington District Yard,315 N Island Ave,Wilmington,CA,90744,2,33.773005,-118.265821,,Fleet use only,,14.665474334283614,2,170309.0,1.0,2.0,16.0,230.0,3.7,10.0,8.0,,2020-06-26T02:56:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,False,121026,89C74B51-A76B-41AA-88D5-77EF9CEFF97F,2,85958,,7.0,121372,Nissan of South Bay,20550 Hawthorne Blvd,Torrance,CA,90503,2,33.844065,-118.353633,310-694-5433,"Dealership business hours
Public - Call ahead",,14.668217090028858,2,170442.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,,2020-06-26T02:56:00Z,3.0,2019-04-01T04:59:00Z,100,170443.0,2.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,False,122361,AFE57F14-78A6-49B7-B0A3-C1635B0859B6,2,76124,5.0,1.0,122707,CITY OF LA,6501 Fountain Ave,Los Angeles,CA,90028,2,34.0943831,-118.3305829,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.670713612145095,2,172246.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,False,68332,A233AC70-8156-4069-B6BE-ED679AA43469,2,76124,5.0,1.0,68678,CITY OF LA,6501 Fountain Ave,Los Angeles,CA,90028,2,34.0943831,-118.3305829,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.670713612145095,2,95593.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,,2019-04-06T04:01:00Z,3.0,2016-06-04T07:18:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,False,139343,69C8E16F-B641-4B12-858B-0BDC010F8CA6,2,76933,5.0,1.0,139695,CITY OF LA,1674 Lomita Blvd,Los Angeles,CA,90710,2,33.7977023,-118.3069033,888-758-4389,24 hours daily,http://www.chargepoint.com/,14.676339762957118,2,194666.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,50.0,2019-12-24T09:10:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,False,122107,4119C2E6-6CF6-4163-8BB1-ADF7286F719A,2,69976,,1.0,122453,Baldwin Hills Overlook State Park,6300 Hetlzer Rd,Culver City,CA,90232,2,34.0164503017934,-118.381969155403,310-558-5547,8am-sunset daily; pay lot,,14.681863750840833,2,171969.0,1.0,2.0,16.0,230.0,3.7,10.0,3.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,False,54851,7F8A7A6F-DBCE-47AA-A750-478FAA9AEDCC,2,69976,,1.0,55197,Baldwin Hills Overlook State Park,6300 Hetlzer Rd,Culver City,CA,90232,2,34.0164503017934,-118.381969155403,310-558-5547,8am-sunset daily; pay lot,,14.681863750840833,2,69325.0,1.0,2.0,16.0,230.0,3.0,10.0,3.0,,2019-04-06T04:01:00Z,3.0,2015-10-09T07:24:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,False,122297,2CE6EAFD-52E0-4E8B-9F56-2170AAECA06B,2,103608,59.0,1.0,122643,Greenlots - 12937,321 S Gardner St,Los Angeles,CA,90036,2,34.0694885253906,-118.353126525879,855-900-7584,24 hours daily,http://greenlots.com/,14.687681002289272,2,172178.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,False,110150,2B879217-5ED2-4C1C-8383-252723D7EFCC,2,103608,59.0,1.0,110496,Greenlots - 12937,321 S Gardner St,Los Angeles,CA,90036,2,34.0694885253906,-118.353126525879,855-900-7584,24 hours daily,http://greenlots.com/,14.687681002289272,2,155383.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,,2019-04-06T04:01:00Z,3.0,2018-10-18T23:35:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
